,ID,lat,lon,start_date,incident name,fully_contained,geographic_area,new,size,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,rain,weather,weather_description
459,21844,35.786,-117.888,8/5/2023 12:00:00 AM,No Name,c,OSCC,,1120.0,309.2,306.69,1011,14,277.52,0,,2.41,172,,Clear,clear sky
460,21845,34.438,-118.326,7/25/2023 12:00:00 AM,Agua,c,OSCC,,421.0,306.12,306.09,1013,36,289.07,3,,2.74,223,,Clear,clear sky
461,21855,36.262,-96.301,8/3/2023 12:00:00 AM,PITTS,c,SAC,y,510.0,311.62,314.97,1010,34,292.97,13,,4.35,194,,Clouds,few clouds
462,21867,33.094,-109.769,7/29/2023 12:00:00 AM,Treadway,c,SWC,,8400.0,309.76,307.61,1009,17,280.77,93,,3.56,344,,Clouds,overcast clouds
463,21880,36.077,-111.732,7/28/2023 12:00:00 AM,Gold Hill,c,SWC,,6239.0,308.5,306.25,1011,17,279.76,44,,3.04,236,,Clouds,scattered clouds
464,21882,33.406,-108.289,5/21/2023 12:00:00 AM,Pass,,SWC,,59833.0,288.45,287.32,1020,49,277.81,93,,2.25,158,,Clouds,overcast clouds
465,21940,35.592,-119.858,8/6/2023 12:00:00 AM,Almond,,OSCC,,5229.0,309.09,307.27,1012,20,282.62,0,,3.74,33,,Clear,clear sky
466,21956,31.934,-111.234,8/7/2023 12:00:00 AM,SOTO,c,SWC,,1046.0,307.89,309.06,1012,37,291.06,92,,2.67,293,,Clouds,overcast clouds
467,21960,33.541,-103.965,8/7/2023 12:00:00 AM,WHITE LAKE,,SWC,,592.0,309.7,308.54,1009,23,285.22,12,,2.08,29,,Clouds,few clouds
468,21996,48.889,-119.47,7/29/2023 12:00:00 AM,Eagle Bluff,,NWCC,,16428.0,302.62,300.92,1012,18,275.84,1,,2.06,160,,Clear,clear sky
469,21997,44.236,-123.028,8/4/2023 12:00:00 AM,Priceboro,,NWCC,,310.0,303.91,302.4,1017,27,282.77,20,10000.0,4.12,330,,Clouds,few clouds
470,22014,65.493,-142.319,7/26/2023 12:00:00 AM,Judge,c,ACC,,216.0,300.82,300.2,1010,34,283.55,8,,1.95,1,,Clear,clear sky
471,22015,64.328,-152.586,7/25/2023 12:00:00 AM,Titna,c,ACC,,612.0,300.48,301.26,1008,55,290.65,36,,1.58,252,0.91,Rain,light rain
472,22017,65.276,-150.468,7/26/2023 12:00:00 AM,Rock,c,ACC,,402.0,295.5,295.28,1012,57,286.58,23,,2.03,297,,Clouds,few clouds
473,22018,64.021,-154.586,7/26/2023 12:00:00 AM,Nowitna,c,ACC,,191.0,297.46,297.3,1014,52,286.98,46,,1.59,258,,Clouds,scattered clouds
474,22033,37.882,-118.902,7/26/2023 12:00:00 AM,Cowtrack,c,OSCC,,323.0,298.22,297.41,1018,24,276.26,55,,3.26,222,0.13,Rain,light rain
475,22039,27.122,-99.197,8/8/2023 12:00:00 AM,Jennings,,SAC,,3506.0,314.06,316.22,1011,26,290.76,20,10000.0,7.2,120,,Clouds,few clouds
476,22040,29.981,-97.989,8/5/2023 12:00:00 AM,Oak Grove,,SAC,,400.0,312.0,314.5,1011,31,291.81,0,10000.0,5.66,160,,Clear,clear sky
477,22050,33.974,-98.726,8/10/2023 12:00:00 AM,Mack,c,SAC,y,718.0,312.71,314.63,1006,28,290.8,8,,5.45,353,,Clear,clear sky
478,22063,32.376,-110.262,7/29/2023 12:00:00 AM,Wildcat,c,SWC,,3050.0,311.63,310.21,1010,19,283.92,95,,3.16,316,,Clouds,overcast clouds
479,22069,33.54,-108.388,7/18/2023 12:00:00 AM,Divide,c,SWC,,26514.0,302.3,300.85,1018,24,279.68,68,,2.24,197,,Clouds,broken clouds
480,22070,33.567,-108.597,7/24/2023 12:00:00 AM,Pasture,c,SWC,,8624.0,301.96,300.67,1017,26,280.56,59,,3.31,174,,Clouds,broken clouds
481,22071,33.71,-108.459,7/20/2023 12:00:00 AM,Davis,c,SWC,,6073.0,304.94,303.04,1015,22,280.62,76,,2.32,256,,Clouds,broken clouds
482,22126,65.871,-151.936,7/25/2023 12:00:00 AM,Holonada,,ACC,,500.0,297.48,297.61,1008,63,289.99,45,,1.71,92,0.2,Rain,light rain
483,22139,33.4,-98.032,8/9/2023 12:00:00 AM,Craft,c,SAC,,1112.0,310.47,313.47,1008,36,292.89,93,,5.34,123,,Clouds,overcast clouds
484,22226,37.271,-107.388,8/1/2023 12:00:00 AM,Dry Lake,c,RMC,,1372.0,298.68,298.18,1018,34,281.68,96,,1.15,30,,Clouds,overcast clouds
485,22261,44.756,-118.608,8/12/2023 12:00:00 AM,Ben Harrison,,NWCC,,93.0,295.87,295.03,1013,32,278.34,0,,3.21,303,,Clear,clear sky
486,22285,63.754,-144.127,8/7/2023 12:00:00 AM,Sand Lake,,ACC,,124.0,299.75,299.75,1010,33,282.17,60,,3.01,131,,Clouds,broken clouds
487,22327,66.717,-156.826,7/25/2023 12:00:00 AM,Lockwood,c,ACC,y,310.0,300.14,301.08,1008,58,291.18,20,,2.06,79,,Clouds,few clouds
488,22421,30.931,-89.698,8/13/2023 12:00:00 AM,Gobblerhead_road_and_Hwy_43,c,SAC,y,185.0,309.83,316.18,1013,46,296.32,7,,1.85,210,,Clear,clear sky
489,22430,45.749,-116.548,8/6/2023 12:00:00 AM,High Range,c,NWCC,,750.0,302.07,305.17,1018,67,295.32,76,,1.64,340,1.62,Rain,moderate rain
490,22442,47.522,-114.415,7/30/2023 12:00:00 AM,Middle Ridge,,NRC,,13000.0,304.63,303.72,1010,33,286.42,12,,3.85,235,,Clouds,few clouds
491,22495,33.414,-98.729,8/11/2023 12:00:00 AM,Campbell,c,SAC,,8000.0,314.21,317.42,1004,28,292.07,62,,7.03,171,,Clouds,broken clouds
492,22497,29.75,-97.838,8/12/2023 12:00:00 AM,Staples,,SAC,,332.0,312.87,315.74,1009,30,292.04,0,10000.0,6.69,150,,Clear,clear sky
493,22498,33.916,-99.264,8/12/2023 12:00:00 AM,Santa Rosa Creek,,SAC,,1373.0,315.2,316.88,1005,23,289.78,73,,4.25,131,,Clouds,broken clouds
494,22499,32.502,-98.516,8/12/2023 12:00:00 AM,Hill,,SAC,,397.0,314.95,316.01,1007,22,288.88,0,10000.0,5.66,150,,Clear,clear sky
495,22500,33.934,-98.775,8/12/2023 12:00:00 AM,Burnett 109,,SAC,,2126.0,314.73,316.98,1005,25,290.7,85,,3.51,155,,Clouds,overcast clouds
496,22501,34.006,-98.621,8/12/2023 12:00:00 AM,Hawkeye,,SAC,,2150.0,315.31,316.61,1002,22,289.17,40,10000.0,6.69,170,,Clouds,scattered clouds
497,22502,29.854,-97.722,8/11/2023 12:00:00 AM,Boggy_Creek,,SAC,,229.0,312.91,319.91,1008,40,296.76,0,10000.0,7.72,170,,Clear,clear sky
498,22503,34.148,-99.791,8/9/2023 12:00:00 AM,Monkey Creek,,SAC,,2642.0,313.07,317.04,1006,32,293.24,54,,3.32,200,,Clouds,broken clouds
499,22504,26.14,-98.315,8/10/2023 12:00:00 AM,Granjeno,,SAC,,960.0,308.41,313.27,1008,47,295.39,0,10000.0,10.8,150,,Clear,clear sky
500,22505,33.712,-99.502,8/9/2023 12:00:00 AM,Cedar Top,,SAC,,2308.0,314.27,315.31,1006,23,289.01,62,,3.1,189,,Clouds,broken clouds
501,22506,32.419,-97.57,8/6/2023 12:00:00 AM,Double Back,,SAC,,1320.0,312.3,313.9,1012,28,290.45,0,10000.0,5.14,150,,Clear,clear sky
502,22513,35.192,-115.318,7/28/2023 12:00:00 AM,York,,OSCC,,93078.0,310.71,308.0,1009,12,276.5,2,,4.79,247,,Clear,clear sky
503,22524,46.32,-119.5,8/14/2023 12:00:00 AM,Trinity,,NWCC,,602.0,308.08,306.37,1014,22,283.21,0,10000.0,0.89,36,,Clear,clear sky
504,22550,34.177,-110.163,7/24/2023 12:00:00 AM,Cottonwood Ridge,,SWC,,345.0,303.54,302.12,1027,28,283.0,20,10000.0,2.06,230,,Clouds,few clouds
505,22551,33.837,-110.374,7/27/2023 12:00:00 AM,Spoon,,SWC,,4560.0,309.63,307.75,1010,19,282.3,95,,7.86,318,,Clouds,overcast clouds
506,22591,30.031,-85.055,8/15/2023 12:00:00 AM,Old_97,c,SAC,,803.0,302.58,309.58,1015,83,299.39,95,,1.91,214,,Clouds,overcast clouds
507,22597,41.778,-123.041,8/15/2023 12:00:00 AM,Head,,ONCC,,3580.0,311.63,312.09,1010,26,288.72,54,,2.05,239,0.13,Rain,light rain
508,22600,45.43,-107.831,8/15/2023 12:00:00 AM,Coulee,c,NRC,y,614.0,303.25,301.86,1017,28,282.75,0,,1.19,127,,Clear,clear sky
509,22602,20.771,-156.326,8/8/2023 12:00:00 AM,Pulehu,c,ONCC,y,2000.0,298.42,298.78,1017,68,292.09,20,10000.0,13.38,70,,Clouds,few clouds
510,22603,41.004,-123.629,8/15/2023 12:00:00 AM,Lone_Pine,,ONCC,y,410.0,306.29,304.31,1008,21,281.05,77,,0.89,68,,Clouds,broken clouds
511,22672,64.474,-152.48,7/24/2023 12:00:00 AM,Cosna,,ACC,,235.0,299.84,300.13,1008,47,287.6,44,,1.38,87,,Clouds,scattered clouds
512,22673,65.187,-151.16,7/25/2023 12:00:00 AM,Jordan,,ACC,,1627.0,299.59,299.59,1007,47,287.38,12,,0.18,5,,Clouds,few clouds
513,22674,63.735,-154.054,7/25/2023 12:00:00 AM,Browns,,ACC,,52.0,299.98,300.52,1009,52,289.31,3,,2.87,242,,Clear,clear sky
514,22675,65.646,-152.465,7/25/2023 12:00:00 AM,Dagislakhna,,ACC,,160.0,300.72,301.37,1008,53,290.29,21,,0.82,91,,Clouds,few clouds
515,22680,34.409,-111.334,8/7/2023 12:00:00 AM,Brady,,SWC,,264.0,305.34,303.14,1023,16,276.36,0,10000.0,4.63,260,,Clear,clear sky
516,22691,37.763,-119.56,7/15/2023 12:00:00 AM,Pika,,OSCC,,840.0,301.68,300.29,1015,21,277.25,0,,2.67,268,,Clear,clear sky
517,22692,40.643,-123.653,8/17/2023 12:00:00 AM,Pilot,,ONCC,y,500.0,304.76,303.64,1013,31,285.58,89,,1.21,283,,Clouds,overcast clouds
518,22704,29.869,-94.071,8/17/2023 12:00:00 AM,Canal,c,SAC,y,377.5,304.1,306.72,1011,55,294.01,0,10000.0,4.12,200,,Clear,clear sky
519,22749,36.557,-113.674,8/15/2023 12:00:00 AM,Hidden,c,GBC,,417.0,303.95,302.37,1013,26,282.25,21,,1.33,249,0.28,Rain,light rain
520,22797,41.572,-123.139,8/18/2023 12:00:00 AM,LAKE,,ONCC,y,170.0,298.38,297.79,1010,32,280.53,12,,2.07,275,,Clouds,few clouds
521,22803,31.468,-93.443,8/14/2023 12:00:00 AM,M_Carmel,c,SAC,y,350.0,312.34,311.96,1012,22,286.73,0,10000.0,0.0,0,,Clear,clear sky
522,22804,33.501,-98.167,8/18/2023 12:00:00 AM,Owl,c,SAC,y,300.0,314.98,314.45,1006,18,285.8,51,,0.79,143,,Clouds,broken clouds
523,22805,32.497,-89.27,8/17/2023 12:00:00 AM,3251_Mills_Road,c,SAC,y,120.0,303.79,303.23,1012,37,287.45,1,,2.1,328,,Clear,clear sky
524,22838,47.818,-114.67,8/2/2023 12:00:00 AM,Mill Pocket,c,NRC,,1869.0,308.09,305.74,1012,16,278.56,0,,1.28,254,,Clear,clear sky
525,22839,48.027,-115.354,8/3/2023 12:00:00 AM,Gravel Pit,c,NRC,,304.0,306.63,304.32,1010,16,277.39,49,,3.19,254,,Clouds,scattered clouds
526,22857,31.007,-101.022,8/17/2023 12:00:00 AM,Noelke_3,c,SAC,,2766.0,310.19,310.41,1010,28,288.66,24,,3.18,161,,Clouds,few clouds
527,22858,26.913,-98.145,8/18/2023 12:00:00 AM,Electric_Slide,c,SAC,,1456.0,312.04,313.45,1009,28,290.23,56,,5.37,108,,Clouds,broken clouds
528,22865,40.199,-108.746,8/16/2023 12:00:00 AM,DESERADO,c,RMC,,1131.0,305.87,303.55,1022,14,274.91,0,10000.0,0.0,0,,Clear,clear sky
529,22891,36.57,-112.076,8/5/2023 12:00:00 AM,Kane,c,SWC,,2854.0,302.47,300.85,1013,20,277.21,0,,3.1,230,,Clear,clear sky
530,22892,33.849,-111.508,7/22/2023 12:00:00 AM,Diamond,c,SWC,,5060.0,310.67,308.65,1005,17,281.5,96,,3.4,288,,Clouds,overcast clouds
531,22905,45.837,-105.408,8/18/2023 12:00:00 AM,Upper_Mizpah,c,NRC,y,831.0,308.89,308.05,1002,26,286.42,0,,5.77,184,,Clear,clear sky
532,22908,31.384,-91.068,8/19/2023 12:00:00 AM,Cheek,c,SAC,y,367.2,310.61,313.01,1011,34,292.09,29,,0.8,276,,Clouds,scattered clouds
533,22965,43.673,-107.766,8/18/2023 12:00:00 AM,BLACK_MOUNTAIN,,RMC,,2493.0,308.03,306.74,1005,25,285.1,0,,3.33,192,,Clear,clear sky
534,23002,32.635,-116.643,8/18/2023 12:00:00 AM,COYOTE,,OSCC,,466.0,302.59,301.04,1010,23,279.31,2,,3.18,304,,Clear,clear sky
535,23005,44.38,-116.5,8/19/2023 12:00:00 AM,RILEY,c,GBC,y,1400.0,302.67,301.47,1006,30,283.28,32,,3.4,326,,Clouds,scattered clouds
536,23043,47.828,-114.593,7/30/2023 12:00:00 AM,Niarada,c,NRC,,20365.0,306.21,305.53,1011,32,287.32,18,,3.1,263,,Clouds,few clouds
537,23104,33.501,-108.64,7/19/2023 12:00:00 AM,Dark,c,SWC,,4246.0,301.37,299.98,1014,17,274.03,62,,2.36,256,,Clouds,broken clouds
538,23105,33.994,-108.304,7/20/2023 12:00:00 AM,Tub,c,SWC,,305.0,305.22,303.14,1014,19,278.72,61,,2.47,274,,Clouds,broken clouds
539,23106,32.935,-107.868,7/25/2023 12:00:00 AM,Noonday,c,SWC,,927.0,304.17,302.39,1015,23,280.63,3,,4.61,150,,Clear,clear sky
540,23109,43.699,-105.361,8/21/2023 12:00:00 AM,BLASTING,c,RMC,y,1340.0,298.87,298.88,1012,53,288.58,100,,9.66,116,,Clouds,overcast clouds
541,23111,34.194,-95.083,8/21/2023 12:00:00 AM,Rough_Holler_Fire,c,SAC,y,125.0,311.37,318.37,1015,50,299.11,26,,2.13,99,,Clouds,scattered clouds
542,23334,43.763,-122.381,8/6/2023 12:00:00 AM,Salmon,c,NWCC,,135.0,300.44,300.34,1019,42,286.41,49,,4.02,315,0.52,Rain,light rain
543,23339,46.946,-117.801,8/18/2023 12:00:00 AM,WINONA,c,NWCC,,2525.0,311.16,309.61,1002,19,283.54,68,,7.01,236,,Clouds,broken clouds
544,23349,46.518,-116.333,8/20/2023 12:00:00 AM,Old Ahsahka, ,NRC,,149.0,303.28,301.38,1005,13,272.01,45,,0.45,197,,Clouds,scattered clouds
545,23362,44.328,-116.591,8/19/2023 12:00:00 AM,ANT,c,GBC,,6570.0,302.19,301.31,1005,34,284.75,29,,3.85,348,,Clouds,scattered clouds
546,23369,31.748,-95.807,8/21/2023 12:00:00 AM,Rumps, ,SAC,,343.0,314.3,314.96,1013,22,288.34,0,10000.0,5.66,80,,Clear,clear sky
547,23370,31.657,-94.16,8/20/2023 12:00:00 AM,Spann, ,SAC,,300.0,311.66,314.64,1010,33,292.52,0,10000.0,1.54,50,,Clear,clear sky
548,23371,29.474,-98.989,8/20/2023 12:00:00 AM,Stead, ,SAC,,403.0,312.16,310.43,1013,17,282.69,0,10000.0,3.09,150,,Clear,clear sky
549,23372,33.196,-98.482,8/21/2023 12:00:00 AM,Cearley, ,SAC,,855.0,313.57,314.17,1010,23,288.43,0,10000.0,4.47,96,,Clear,clear sky
550,23392,64.855,-150.487,7/25/2023 12:00:00 AM,Mooseheart, ,ACC,,297.0,303.42,303.54,1006,43,289.46,9,,0.71,266,,Clear,clear sky
551,23393,66.71,-156.96,7/25/2023 12:00:00 AM,Pick, ,ACC,,1803.0,300.12,301.05,1008,58,291.16,20,,2.06,79,,Clouds,few clouds
552,23394,65.619,-146.119,7/29/2023 12:00:00 AM,Preacher,c,ACC,,1830.0,297.9,297.95,1015,58,289.09,92,,2.52,115,,Clouds,overcast clouds
553,23395,65.253,-145.999,7/29/2023 12:00:00 AM,Crooked,c,ACC,,788.0,297.68,297.62,1015,55,288.05,81,,2.36,122,,Clouds,broken clouds
554,23396,65.351,-147.891,8/3/2023 12:00:00 AM,Wickersham,c,ACC,,1862.0,295.01,294.32,1018,41,281.18,100,,2.11,272,,Clouds,overcast clouds
555,23397,66.7,-149.398,7/26/2023 12:00:00 AM,Hodzana,c,ACC,,889.0,298.97,298.89,1012,49,287.45,35,,1.76,311,,Clouds,scattered clouds
556,23398,65.162,-147.746,8/4/2023 12:00:00 AM,Lost Horse Creek, ,ACC,,9317.0,296.81,296.33,1016,42,283.15,100,,2.03,261,,Clouds,overcast clouds
557,23399,64.068,-150.247,8/6/2023 12:00:00 AM,Chitsia,c,ACC,,201.0,299.6,299.6,1013,40,284.92,12,,2.5,189,,Clouds,few clouds
558,23400,66.764,-142.463,7/30/2023 12:00:00 AM,Kevinjik,c,ACC,,3319.0,297.46,297.7,1013,67,290.94,75,,1.76,264,2.08,Rain,moderate rain
559,23401,65.314,-141.155,8/4/2023 12:00:00 AM,Waterfall,c,ACC,,1182.0,293.2,292.62,1016,52,283.05,91,,1.71,299,,Clouds,overcast clouds
560,23402,67.404,-141.237,7/29/2023 12:00:00 AM,Sunagun,c,ACC,,122.0,300.91,300.67,1015,41,286.47,19,,1.13,183,,Clouds,few clouds
561,23410,33.377,-110.982,7/29/2023 12:00:00 AM,Carlota, ,SWC,,344.0,311.99,311.18,1008,21,285.73,94,,3.91,301,0.17,Rain,light rain
562,23411,33.618,-109.388,8/6/2023 12:00:00 AM,Black River Complex,c,SWC,,2357.0,300.01,299.18,1013,21,275.87,46,,3.72,269,,Clouds,scattered clouds
563,23764,40.063,-122.841,8/16/2023 12:00:00 AM,SLIDE 1,c,ONCC,,473.0,305.6,305.54,1016,37,289.04,32,,2.17,270,,Clouds,scattered clouds
564,23797,32.051,-94.084,8/20/2023 12:00:00 AM,Clear Lake,c,SAC,,771.0,311.72,318.72,1012,42,296.51,77,,1.89,54,,Clouds,broken clouds
565,23798,32.283,-99.744,8/18/2023 12:00:00 AM,Hill Top,c,SAC,,200.0,310.58,309.72,1012,23,285.95,0,10000.0,5.14,160,,Dust,dust
566,23831,39.787,-74.826,8/20/2023 12:00:00 AM,Dragway,c,EACC,,1700.0,294.29,294.03,1016,60,286.23,0,10000.0,0.0,0,,Clear,clear sky
567,23832,30.798,-88.415,8/21/2023 12:00:00 AM,6282 MS 612,c,SAC,y,165.0,305.26,312.1,1015,65,297.85,38,,2.82,138,,Clouds,scattered clouds
568,24092,32.674,-95.334,8/22/2023 12:00:00 AM,Camp Lake, ,SAC,,125.0,310.42,316.7,1012,44,296.11,0,10000.0,0.0,0,,Clear,clear sky
569,24099,34.81,-101.187,8/23/2023 12:00:00 AM,Churchill, ,SAC,,4520.0,308.54,308.86,1014,32,289.34,100,,4.1,102,,Clouds,overcast clouds
570,24128,36.827,-107.271,8/5/2023 12:00:00 AM,American Mesa, ,SWC,,386.0,303.61,301.69,1009,17,275.83,66,,5.2,256,,Clouds,broken clouds
571,24135,64.28,-145.939,7/25/2023 12:00:00 AM,Pogo Mine Road, ,ACC,,48792.0,303.58,303.89,1007,44,289.96,90,,1.91,245,,Clouds,overcast clouds
572,24136,63.739,-145.12,8/6/2023 12:00:00 AM,Mount Hayes, ,ACC,,6720.0,296.66,296.55,1017,57,287.66,17,,2.58,202,,Clouds,few clouds
573,24500,48.292,-121.406,8/19/2023 12:00:00 AM,Huckleberry Flats,c,NWCC,,134.0,291.05,290.04,1014,44,278.64,1,,2.52,267,,Clear,clear sky
574,24561,48.303,-113.755,8/17/2023 12:00:00 AM,Mount Liebig, ,NRC,y,218.0,304.66,302.68,1009,20,279.0,0,,3.05,258,,Clear,clear sky
575,24565,35.087,-79.872,8/24/2023 12:00:00 AM,Cagle Grave,c,SAC,y,131.0,300.88,301.55,1017,53,290.43,0,,2.48,42,,Clear,clear sky
576,24746,44.366,-122.535,8/10/2023 12:00:00 AM,Wiley, ,NWC,,245.0,301.02,300.7,1012,40,286.19,31,,2.99,290,,Clouds,scattered clouds
577,24765,30.685,-88.893,8/19/2023 12:00:00 AM,Beaver Pond,c,SAC,,350.0,308.04,315.04,1011,59,298.83,4,,3.57,188,,Clear,clear sky
578,24770,29.717,-93.904,8/12/2023 12:00:00 AM,Dry,c,SAC,,875.0,303.52,310.52,1013,82,300.1,15,,7.08,196,,Clouds,few clouds
579,24792,38.155,-112.479,8/6/2023 12:00:00 AM,Thompson Ridge, ,GBC,,7253.0,299.74,299.74,1013,22,276.3,0,,3.36,263,,Clear,clear sky
580,24821,30.701,-90.573,8/24/2023 12:00:00 AM,Rabbit_Pen,c,SAC,y,172.0,309.74,312.07,1012,36,292.25,66,,2.17,123,,Clouds,broken clouds
581,25269,41.08,-123.676,8/21/2023 12:00:00 AM,Bighill 2,c,ONCC,,117.0,299.0,299.16,1007,58,290.11,52,,1.33,318,,Clouds,broken clouds
582,25270,41.704,-122.641,8/16/2023 12:00:00 AM,SKU AUGUST LIGHTNING COMPLEX,c,ONCC,,883.0,308.34,305.78,1017,13,275.8,0,10000.0,3.6,300,0.18,Rain,light rain
583,25279,45.933,-115.75,7/11/2023 12:00:00 AM,Midnight,c,NRC,,179.0,291.01,290.52,1013,64,284.11,80,,2.47,293,0.28,Rain,light rain
584,25309,64.272,-149.422,7/30/2023 12:00:00 AM,Anderson Complex, ,ACC,,58933.0,292.09,291.89,1019,71,286.72,100,,2.86,290,0.23,Rain,light rain
585,25681,33.826,-97.99,8/27/2023 12:00:00 AM,Loop,c,SAC,,2187.0,313.08,314.5,1009,26,289.94,38,,0.66,95,,Clouds,scattered clouds
586,25730,34.948,-119.691,8/19/2023 12:00:00 AM,Plant, ,OSCC,,5464.0,305.89,303.98,1003,22,281.4,0,,2.24,314,,Clear,clear sky
587,25742,32.384,-88.972,8/26/2023 12:00:00 AM,Ridge Rd and Archie Rd,c,SAC,y,120.0,307.71,310.44,1012,43,293.31,34,,1.02,218,,Clouds,scattered clouds
588,25743,32.051,-89.458,8/26/2023 12:00:00 AM,Smith County Road 115,c,SAC,y,125.0,308.0,312.72,1012,48,295.36,64,,1.03,296,,Clouds,broken clouds
589,25744,31.243,-91.058,8/28/2023 12:00:00 AM,Redding 3,c,SAC,y,295.0,306.01,313.01,1007,64,298.29,88,,2.26,65,,Clouds,overcast clouds
590,26183,30.89,-89.227,8/27/2023 12:00:00 AM,New Hope Rd,c,SAC,y,121.0,309.29,316.29,1008,59,300.0,79,,1.02,94,,Clouds,broken clouds
591,26496,34.672,-95.581,8/25/2023 12:00:00 AM,Thunderstorm,c,SAC,,235.0,310.85,315.46,1012,39,294.52,79,,1.52,59,,Clouds,broken clouds
592,26497,34.221,-94.6,8/25/2023 12:00:00 AM,Tablerville Road,c,SAC,,207.0,309.37,313.86,1013,43,294.8,78,,1.95,97,,Clouds,broken clouds
593,26501,26.931,-80.508,8/15/2023 12:00:00 AM,Powerline Grade, ,SAC,,700.0,302.96,309.71,1017,78,298.71,46,,0.96,163,0.15,Rain,light rain
594,26502,31.343,-93.709,7/24/2023 12:00:00 AM,Hogpen, ,SAC,,1219.0,307.06,308.18,1015,39,291.16,2,,2.44,51,,Clear,clear sky
595,26519,48.459,-117.083,7/6/2023 12:00:00 AM,Consalus,c,NRC,,475.0,299.19,299.19,1012,24,277.07,92,,1.3,263,,Clouds,overcast clouds
596,26532,43.096,-114.371,8/29/2023 12:00:00 AM,Telegraph, ,GBC,,1381.0,305.08,303.12,1012,21,280.05,26,,1.79,240,,Clouds,scattered clouds
597,26964,35.039,-95.286,8/29/2023 12:00:00 AM,179 Road,c,SAC,,307.0,303.32,304.79,1012,52,292.38,0,,2.32,355,,Clear,clear sky
598,26965,30.077,-89.862,7/31/2023 12:00:00 AM,Black Lagoon,,SAC,,448.0,307.09,313.18,1015,55,296.77,0,10000.0,1.54,260,,Clear,clear sky
599,26968,30.223,-84.943,8/19/2023 12:00:00 AM,112,c,SAC,,3312.0,302.85,308.16,1013,73,297.49,10,,1.8,221,,Clear,clear sky
600,26995,48.035,-116.164,8/5/2023 12:00:00 AM,Buckskin 2,c,NRC,,242.0,302.58,301.16,1014,26,281.09,100,,3.55,246,,Clouds,overcast clouds
601,27011,33.294,-108.493,8/21/2023 12:00:00 AM,Packsaddle,c,SWC,,120.0,299.87,299.29,1015,27,279.34,90,,6.13,148,,Clouds,overcast clouds
602,27012,33.396,-108.448,8/3/2023 12:00:00 AM,Porcupine,c,SWC,,3568.0,295.21,294.72,1015,48,283.7,72,,2.38,154,1.69,Rain,moderate rain
603,27013,34.092,-111.613,8/14/2023 12:00:00 AM,Misdan,c,SWC,,774.0,305.72,304.16,1012,26,283.74,73,,4.94,310,,Clouds,broken clouds
604,27014,33.542,-107.834,8/2/2023 12:00:00 AM,Dolan,c,SWC,,3200.0,297.87,297.26,1016,33,280.53,49,,3.38,221,,Clouds,scattered clouds
605,27015,64.115,-141.131,8/7/2023 12:00:00 AM,Wood, ,ACC,,1644.0,298.45,298.16,1011,43,284.98,61,,1.91,153,,Clouds,broken clouds
606,27016,63.929,-146.022,7/29/2023 12:00:00 AM,Ponds, ,ACC,,17414.0,297.27,296.57,1016,32,279.56,100,10000.0,7.72,180,,Smoke,smoke
607,27017,64.076,-146.4,7/25/2023 12:00:00 AM,Delta, ,ACC,,57395.0,301.68,302.22,1008,50,290.25,91,,1.39,254,,Clouds,overcast clouds
608,27018,63.998,-150.106,7/27/2023 12:00:00 AM,Clear Creek, ,ACC,,52966.0,297.72,297.93,1016,65,290.71,55,,0.67,164,,Clouds,broken clouds
609,27019,66.37,-142.619,8/3/2023 12:00:00 AM,Draanjik, ,ACC,,1890.0,297.16,296.77,1017,44,284.17,100,,3.48,253,,Clouds,overcast clouds
610,27020,64.119,-141.673,8/6/2023 12:00:00 AM,Napoleon, ,ACC,,1037.0,297.9,297.71,1016,49,286.47,25,,2.05,172,,Clouds,scattered clouds
611,27021,64.5,-146.377,7/28/2023 12:00:00 AM,McCoy Creek, ,ACC,,14060.0,298.72,298.61,1018,49,287.22,78,,1.76,292,,Clouds,broken clouds
612,27023,45.379,-121.173,8/29/2023 12:00:00 AM,WINSLOW_ROAD,c,NWCC,y,838.0,301.52,301.47,1014,44,288.1,30,,2.68,20,,Clouds,scattered clouds
613,27024,30.396,-89.829,8/28/2023 12:00:00 AM,Burnt_Bridge_Road,c,SAC,y,423.0,303.85,306.91,1007,58,294.64,0,10000.0,1.54,80,0.84,Rain,light rain
614,27418,31.103,-89.148,8/23/2023 12:00:00 AM,County Line,c,SAC,,1554.0,309.37,312.74,1014,40,293.62,37,,1.34,63,,Clouds,scattered clouds
615,27436,45.454,-120.489,8/29/2023 12:00:00 AM,Cottonwood,c,NWCC,,2370.0,308.57,307.26,1014,24,284.93,44,,2.68,342,,Clouds,scattered clouds
616,27468,47.353,-113.666,7/18/2023 12:00:00 AM,Colt,c,NRC,,7154.0,297.54,296.71,1010,26,276.82,0,,4.41,264,,Clear,clear sky
617,27485,35.968,-100.209,8/31/2023 12:00:00 AM,Smore,c,SAC,y,1957.0,305.12,303.52,1014,26,283.24,0,10000.0,0.0,0,,Clear,clear sky
618,29570,31.048,-94.206,8/24/2023 12:00:00 AM,Shearwood Creek,c,SAC,,3562.0,310.74,315.22,1012,39,294.42,39,,1.73,73,,Clouds,scattered clouds
619,29601,20.87,-156.678,8/8/2023 12:00:00 AM,Lahaina, ,ONCC,,2170.0,302.1,307.75,1016,80,298.3,4,,6.17,55,,Clear,clear sky
